ChIJ8d-s0_SjfDUR9g3rBR45mH8,mwm,대한민국 서울특별시 중구 수표로 35-1,37.5643894,126.9899201
ChIJi4Cg96ujfDURNphdSYJUi-o,수잔나의 앞치마,대한민국 서울특별시 중구 광희동 퇴계로49길 24,37.5632737,126.9995798
ChIJOymf0uKifDURkhOwpeTmTFk,카페오랑쥬,대한민국 서울특별시 중구 필동 퇴계로36길 32,37.5603132,126.99505
ChIJT0vu6vSifDURow_zP0pmkMY,한옥카페,대한민국 서울특별시 중구 남대문로4가 71-1,37.5609105,126.9770565
ChIJWzl13hujfDURolCZIay7vHM,카페 클래직,대한민국 서울특별시 중구 마른내로 62-1 2층,37.5641134,126.9946979
ChIJJ72ER8KjfDURp0R2_QxPjNU,카페 피크닉,대한민국 서울특별시 중구 퇴계로6가길 30,37.5569375,126.9781092
ChIJY2yEND-jfDURjQnnTmD-8F8,아포테케리,대한민국 서울특별시 중구 흥인동 89,37.5659926,127.0169086
ChIJydnCJtCjfDURfwXmOMn8-58,카페 동심,대한민국 서울특별시 중구 퇴계로20길 24 4층,37.5591979,126.9855892
ChIJPVcyl-OifDURyYLpiBdUNGo,감성커피,대한민국 서울특별시 중구 충무로 33 1 1층,37.5640625,126.992731
ChIJT5vF_ECjfDURY0MtngACPSA,이디야커피 동국대후문점,대한민국 서울특별시 중구 충무로5가 창경궁로 2,37.5624822,126.9986871
ChIJ81UpNRKjfDURdddXZKJUDgo,강남카페,대한민국 서울특별시 강남구 논현동 176-11,37.5094841,127.0316837
ChIJ7Y4bq6elfDURRaNwVw16VoA,위넌스터디카페 강남구청역점,대한민국 서울특별시 강남구 재율빌딩 지하 1층,37.5153556,127.0428053
ChIJKZO5UeSjfDURoaGSRnvXHCg,카페미드나잇,대한민국 서울특별시 강남구 논현동 159-10번지 1층,37.5094152,127.0261716
ChIJ63FbvuKjfDURnyLgdXNMebI,알베르,대한민국 서울특별시 강남구 역삼동 강남대로102길 34,37.5030004,127.0280905
ChIJ08fcTmukfDURorFv_Ci7T-Y,비타민카페,대한민국 서울특별시 강남구 삼성동 153-13,37.5103526,127.057059
ChIJX2LFR8WjfDUR58juCGsxxkA,에이비카페 강남1호점,대한민국 서울특별시 강남구 역삼동 강남대로102길 32,37.5028666,127.0279249
ChIJe0NSn-KjfDURqExhFUD3jn0,카페 프레도,대한민국 서울특별시 강남구 역삼1동 봉은사로18길 66,37.50238,127.027921
ChIJvSQG0fajfDURiKWOCKLkoDk,카페 정월,"대한민국 서울특별시 강남구 강남대로102길 46, 1F",37.5036192,127.0286107
ChIJQSAI7uKjfDURkpUpVI3_wgI,카페블라썸 강남점,대한민국 서울특별시 강남구 역삼동 강남대로102길 25,37.5027037,127.0274797
ChIJ9X6pxACjfDUR7hl1P9hpseI,랑데자뷰 강남,대한민국 서울특별시 강남구 역삼1동 봉은사로6길 39,37.5026477,127.0279289
ChIJKZYfAv2jfDURR5Y87O_xGnM,역삼동 더까페,대한민국 서울특별시 강남구 강남대로110길 86,37.5029736,127.0315223
ChIJYaGcY-KjfDUR2QY3g9O2-Es,아우어커피 강남점,대한민국 서울특별시 강남구 봉은사로4길 20 2 층,37.5034229,127.0263252
ChIJvf3Jng-hfDURdTaGBQA_rL8,강남커피(강남점),대한민국 서울특별시 강남구 강남대로102길 13-5,37.5022534,127.0267365
ChIJrePPj-KjfDURU_TTUUmz-vg,겟썸커피 downstairs,대한민국 서울특별시 강남구 역삼1동 봉은사로6길 30,37.5030385,127.0272429
ChIJYS529eKjfDUR1vtrurK8-h8,카페 무라노,대한민국 서울특별시 강남구 강남대로110길 21,37.5038385,127.0266806
